ts,open,high,low,close,volume,quote_vol,trades,tbv,tbqv
1723096800000,2423.13000000,2440.00000000,2411.31000000,2433.19000000,10090.13280000,24492215.44986700,51798,4828.18740000,11720607.99614900
1723100400000,2433.20000000,2433.80000000,2411.52000000,2414.00000000,13405.79770000,32462692.53085700,60501,4927.20400000,11938036.21557800
1723104000000,2414.00000000,2432.67000000,2408.60000000,2427.38000000,15645.54390000,37877090.41541300,45897,9328.48650000,22588627.72983300
1723107600000,2427.39000000,2453.00000000,2414.85000000,2437.09000000,17327.13850000,42219820.43221700,51996,9428.70610000,22977900.12618700
1723111200000,2437.09000000,2449.58000000,2425.99000000,2447.12000000,11440.56500000,27876460.25484100,50268,5176.70270000,12620082.86664800
1723114800000,2447.12000000,2460.68000000,2440.44000000,2447.63000000,9517.60110000,23310365.87910400,51328,4951.25600000,12127740.80527100
1723118400000,2447.64000000,2525.68000000,2439.40000000,2482.57000000,52495.99400000,130716301.59467400,166005,26873.97410000,66954789.13179300
1723122000000,2482.56000000,2487.40000000,2411.02000000,2434.06000000,40775.35860000,100093224.54762900,142827,18681.17700000,45847915.55298700
1723125600000,2434.05000000,2508.76000000,2430.12000000,2499.21000000,34364.11620000,85078616.87319900,115795,19568.30370000,48455728.62291300
1723129200000,2499.20000000,2512.41000000,2480.74000000,2507.20000000,27508.85330000,68600151.67920700,95088,13775.77460000,34358382.11772600
1723132800000,2507.21000000,2593.11000000,2504.02000000,2585.83000000,66589.98090000,170478161.61786800,215088,36793.81680000,94165455.30171300
1723136400000,2585.83000000,2607.29000000,2571.52000000,2579.10000000,30161.79240000,77980235.87874100,101214,15315.20960000,39617913.89793100
1723140000000,2579.09000000,2595.38000000,2576.00000000,2578.61000000,10601.85920000,27398160.86229200,50314,4900.84560000,12667400.30562900
1723143600000,2578.61000000,2588.23000000,2566.00000000,2573.53000000,11872.19210000,30623789.67966600,58615,6190.94510000,15972821.00035700
